Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Incident_ID,Price_Version,Pricing_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate,Purchase_Type,Anomaly_Flag,Duplicate_Flag,Cost_Allocation_Valid
U27342,acct033,2025-02-18 19:50:00,Compute,Vm.STD.4,15030,hrs,₹6656.90,Us Dollar,us_east_1,free-tier,N/A,Production,RES_LB-381,ticket9377,Billing dispute from arjun.s@corp.com,incident-1868,V1,spot,N/A,proj-epsilon,NO,321,88.3,ON_DEMAND,,,
U29805,acct048,2025-09-24 23:58:00-08:00,Database,vm-basic-16,"153,227",minutes,USD 9816.69,,eu-central-1,N/A,ml,stage,res-k8s-node-598,tkt-5041,Automated: Disk I/O anomaly detected,INC5533,2025-q4,SPOT,FINANCE,proj-epsilon,TRUE,23,na,RESERVED,,,
U28168,ACCT-047,10/29/2025 15:24,Security,vmStd2,128221,hrs,3482.71,N/A,ap-se-1,None,team_backend,TEST,RES-DB685,TICKET-3448,System alert: CPU spike on resource,N/A,N/A,ON-DEMAND,PRODUCT,Beta,TRUE,460,91.67,ON_DEMAND,,,
U28377,ACCT008,2025-12-30 08:25:00-08:00,Serverless,vm_basic_16,339232,min,"₹8,266.75",N/A,AP-SE-1,,N/A,na,,N/A,Automated: Disk I/O anomaly detected,Incident-7385,v3,on-demand,product,PROJ-ALPHA,Y,163,N/A,RESERVED,,,
U20823,Acct-009,02/16/2025 20:42,ML & AI,vm-Std-2,"334,024",sec,"$6,400.95",eur,ap_south_1,na,,DEV,na,tkt-6906,Automated: Disk I/O anomaly detected,N/A,2025-q4,Spot,product,Proj-Beta,No,73,82.53,ON_DEMAND,,,
U20489,acct019,2025-04-05 11:09:00-08:00,Compute,vm_std_4,"308,190",hrs,"INR7,304.38",eur,CA-CENTRAL,FreeTier,TEAM-FINOPS,dev,RES_LB_431,t-6174,System alert: CPU spike on resource,N/A,N/A,RI,prod,EPSILON,YES,193,106.31,ON_DEMAND,,,
U22452,ACCT-032,17-04-2025 22:43:00,CDN,Vm.std.2,155861,sec,INR217.25,inr,EU Central,na,TEAM-ML,prod,RES_LB688,Ticket-1322,Ticket raised by Neha Gupta (kevin.p@biz.org),Incident-3372,2025-Q1,preemptible,finance,proj_alpha,NO,-316,,RESERVED,,,
U25204,ACCT015,2025/05/27 19:36,Security,VM_PREM_2,82474,hour,8367.29,eur,AP-SE-1,NONE,Team-ML,dev,res-lb-tcp.872,T-9680,Customer Neha Gupta raised billing issue,INCI_6080,v1,preemptible,Product,N/A,Yes,-90,105.92,ON_DEMAND,,,
U23663,acct-019,2026-01-25 09:40:00,Analytics,VMPREM16,22983,hrs,5647.65,USD,ca-central-1,free_tier,Team-BACKEND,Prod,RES-DB190,TICKET-6022,System alert: CPU spike on resource,incident-3847,v1.0,RESERVED,finance,Alpha,False,210,106.69,ON_DEMAND,,,
U28806,ACCT_032,2025-09-18 25:00,CDN,Vmstd4,45325,hrs,INR7367.72,USD,ap_south_1,credit,TEAM-SRE,test,res-lb-tcp-786,t-6507,Access denied for user Sara Chen,INC3313,2025-q1,on-demand,product,DELTA,False,-48,,SPOT,,,
U28648,acct-0005,2025-02-05 02:19:00,Networking,VM.std.16,238800,hour,INR6216.35,inr,eu_central_1,,N/A,staging,vm863,ticket3065,System alert: CPU spike on resource,,1,on_demand,DATA_SCIENCE,Beta,0,-171,91.68,ON_DEMAND,,,
U27358,ACCT_028,2025/03/25 13:08,Analytics,VM-basic-2,319072,hrs,€4601.73,N/A,AP-SE-1,N/A,N/A,PROD,res-vm754,TKT-9451,System alert: CPU spike on resource,Incident-3892,v1.0,On-Demand,ENG,Proj-Beta,no,-323,88.28,SPOT,,,
U27979,acct-019,02/09/2026 19:51,Compute,vmbasic2,"125,613",s,"7,266.72",eur,ca-central-1,N/A,grp-devops,production,res-vm-928,TICKET-1551,Access denied for user Neha Gupta,incident-4563,v2,Reserve,UNKNOWN,Alpha,n,-112,106.66,RESERVED,,,
U28989,acct-006,2025-02-01 15:50:00+00:00,ML & AI,VM-BASIC-4,"327,318",hr,"INR9,953.61",usd,eu-central1,FreeTier,team-data,,res-k8s-node.926,ticket4594,Auto ticket: Memory utilization high,Incident-7021,2025-Q4,spot,data science,proj_alpha,no,464,N/A,RESERVED,,,
U20846,Acct-007,16-12-2025 07:37:00,Security,VM.PREM.2,72850,hrs,€982.67,INR,USEast1,credit,team_data,TEST,,tkt-9261,Ticket raised by Kevin Park (kevin.p@biz.org),N/A,V1.0,on_demand,Operations,UNKNOWN,yes,441,N/A,SPOT,,,
U20735,  ACCT-039  ,2025-07-26 19:55:00-08:00,Database,Vm_std_4,114459,hr,"1,081.39",USD,ap-south1,none,sre,PROD,RES-FUNC.573,tkt-5090,System alert: CPU spike on resource,Incident-7655,,RI,FIN,,0,65,N/A,SPOT,,,
U25583,acct-0017,11-07-2025 08:16:00,Security,Vm.BASIC.2,"185,253",minutes,€4767.29,INR,us-east-1,none,grp-frontend,STAGING,RES-DB.364,N/A,Customer Carlos Rivera raised billing issue,INC6878,N/A,RESERVED,ds,DELTA,yes,-68,104.64,SPOT,,,
U26566,acct044,09/13/2025 14:31,Serverless,Vm-PREM-8,209612,hr,USD 9228.77,Us Dollar,us_east_1,NONE,grp-ml,development,RES_LB089,TICKET-3735,Customer Arjun Sharma raised billing issue,Incident-8380,V1.0,on_demand,Data Science,na,YES,204,90.52,SPOT,,,
U25111,acct-041,2025-08-15 13:04:00-08:00,Containers,VM_Std_2,208839,hours,"9,807.56",INR,us-east-1,CREDIT,N/A,Production,,TKT-3773,support contact Arjun Sharma,N/A,V3,ON-DEMAND,Operations,proj_delta,y,3,,ON_DEMAND,,,
U28095,ACCT-015,13-10-2025 04:33:00,Analytics,vm.BASIC.2,329696,hours,$543.02,usd,CA-CENTRAL,free-tier,backend,staging,res-k8s-node_704,tkt-8030,Customer Kevin Park raised billing issue,incident-1105,V3,on-demand,PRODUCT,N/A,false,220,na,ON_DEMAND,,,
U26767,acct-0041,2025-06-17T01:04:00+05:30,Serverless,VM_PREM_4,"260,096",second,$268.89,na,EU Central,freetier,na,N/A,RES-DB061,TKT-4112,Ticket raised by Sara Chen (neha.g@company.in),INC1176,V3,RESERVED,unknown,proj_delta,y,428,,ON_DEMAND,,,
U23570,  ACCT-017  ,2025-11-26 13:39:00+00:00,Networking,VMbasic16,"341,037",seconds,INR1581.55,USD,ap-south-1,free_tier,Team-ML,na,N/A,TICKET-6620,Auto ticket: Memory utilization high,Incident-2916,V1,RESERVED,OPS,Beta,Y,150,88.78,RESERVED,,,
U26821,ACCT_019,2025-09-21 25:59,Database,Vm-basic-4,"20,509",minute,USD 2371.79,,eu-central1,none,,development,res-lb-tcp965,Ticket-6384,Access denied for user Carlos Rivera,,V3,on-demand,Ops,proj_alpha,0,-124,105.41,ON_DEMAND,,,
U29643,ACCT-002,2026/01/28 02:25,CDN,VMBASIC2,319087,hours,€5493.55,usd,ap-south-1,none,team_finops,Staging,,,Access denied for user Carlos Rivera,incident-6174,,preemptible,ops,PROJ-ALPHA,false,285,na,ON_DEMAND,,,
U22415,acct041,23-02-2025 17:06:00,Security,Vm.PREM.8,2156298,minutes,$4526.31,eur,USEast1,free_tier,team_data,Dev,,N/A,Incident follow-up for Sara Chen,incident-2826,,on_demand,Product,proj-epsilon,NO,-111,89.55,ON_DEMAND,,,
U26319,ACCT031,2025-05-22 16:23:00+00:00,Database,VM-basic-8,"177,946",hours,€5543.48,inr,eu_central_1,,devops,development,RES-FUNC_352,N/A,"Neha Gupta, +1-555-0192 reported latency",N/A,v1.0,SPOT,data science,epsilon,,-384,106.45,ON_DEMAND,,,
U27255,  ACCT-004  ,13-06-2025 23:47:00,Compute,VM-prem-4,300340,second,"USD 7,064.48",Us Dollar,US-EAST-1,credit,N/A,Prod,RES-FUNC-938,tkt-9519,Incident follow-up for Neha Gupta,incident-9147,2025-q1,RESERVED,DS,proj-epsilon,0,-103,,ON_DEMAND,,,
U21096,Acct-049,2025-07-01T23:26:00+05:30,ML & AI,vm_BASIC_16,233733,sec,INR7859.62,USD,EU Central,FreeTier,N/A,PROD,res-db255,tkt-5368,Ticket raised by Carlos Rivera (neha.g@company.in),incident-1384,V3,RESERVED,N/A,Proj-Beta,y,149,82.13,RESERVED,,,
U20021-DUP,acct025,2025-09-11 01:08:00+00:00,ML & AI,VMprem16,8106,hrs,$9699.57,inr,EU Central,na,Team-DATA,Staging,RES_LB873,N/A,Billing dispute from sara.c@corp.net,N/A,2025-q1,Reserved,prod,proj_alpha,n,278,,SPOT,,,
U25548,  ACCT-009  ,2025-06-09 00:14:00+00:00,Storage,VM_PREM_8,"152,563",sec,₹3643.24,usd,ap_south_1,none,,stage,res-db-125,ticket7170,Ticket raised by Sara Chen (arjun.s@corp.com),INC-1705,V1.0,,data science,proj-delta,n,82,91.22,SPOT,,,
U28142,ACCT003,2025-01-23T03:40:00+05:30,Serverless,vm-STD-8,323346,minute,"9,072.68",N/A,US-EAST-1,free_tier,grp-finops,PROD,RES-VM-083,TKT-4797,Billing dispute from kevin.p@biz.org,INCI_4191,1,RI,operations,unknown,No,-230,N/A,ON_DEMAND,,,
U20107,acct044,2025-08-23 25:33,Storage,VM-BASIC-4,198989,hours,₹8618.48,INR,eucentral1,NONE,SECURITY,dev,RES-FUNC.511,ticket7866,Auto ticket: Memory utilization high,INCI_3947,1,,Product,Proj-Beta,Y,323,89.73,RESERVED,,,
U21985,acct-0048,2025/08/19 04:52,Analytics,VMPREM4,153198,hrs,"INR7,847.58",INR,ap-se-1,,devops,production,res-func.221,tkt-3001,System alert: CPU spike on resource,,V2.0,Spot,PROD,PROJ-ALPHA,Yes,498,82.98,ON_DEMAND,,,
U22328,acct-0012,2025-06-30 18:08:00+00:00,ML & AI,VM.std.2,320240,hour,USD 9735.54,usd,eu-central1,free_tier,na,N/A,vm.321,Ticket-9667,"Neha Gupta, 9876543210 reported latency",,2025-q4,Reserved,DS,proj-epsilon,,-308,N/A,SPOT,,,
U24142,  ACCT-014  ,2025-06-07 12:45:00-08:00,Security,VMPREM4,9652,hrs,"4,008.54",INR,ap south 1,free-tier,N/A,N/A,RES_LB-715,N/A,System alert: CPU spike on resource,incident-8772,2025-q1,On-Demand,FIN,Alpha,True,-23327,na,ON_DEMAND,,,
U22083,ACCT-006,2025/04/29 13:51,Networking,vm.prem.4,55792,s,7054.10,eur,ap south 1,Credit,grp-security,PROD,N/A,TICKET-2885,Billing dispute from sara.c@corp.net,N/A,V2.0,OD,Engineering,,Y,-38558,105.7,ON_DEMAND,,,
U25139,Acct-028,2025-02-05 25:17,Database,VmPREM8,344775,hours,3423.75,EUR,AP-SOUTH-1,FreeTier,grp-backend,DEV,RES-DB_632,T-1963,"Neha Gupta, 9876543210 reported latency",incident-3142,V1.0,ON-DEMAND,Data Science,proj-delta,True,-46,82.7,SPOT,,,
U27352,acct-0044,02-05-2025 21:26:00,Security,vm-PREM-2,195335,hours,INR8393.02,N/A,eu-central1,FreeTier,team_frontend,na,res-vm958,T-3987,support contact Kevin Park,N/A,v2,ondemand,operations,epsilon,TRUE,374,104.91,RESERVED,,,
U23190,Acct-045,2025-11-05T05:14:00+05:30,Security,VmStd16,342712,hr,€270.62,,United States East,na,team_ml,PROD,vm.067,TKT-4569,Incident follow-up for Neha Gupta,INC-7178,2025-q1,Preemptible,Operations,Beta,,-49571,na,ON_DEMAND,,,
U27511,ACCT_035,2025-03-08T06:09:00+05:30,Storage,VMbasic4,83940,hrs,"₹7,620.38",N/A,USEast1,FreeTier,TEAM-FINOPS,staging,vm-079,N/A,"Neha Gupta, 9876543210 reported latency",INC-2586,V1,RI,FIN,alpha,n,57,82.15,ON_DEMAND,,,
U29179,acct-0010,08-05-2025 17:37:00,Analytics,VMStd8,84888,hour,INR4339.21,Us Dollar,us_east_1,free_tier,ml,stage,RES-K8S_023,tkt-9438,Auto ticket: Memory utilization high,INC1992,2025-Q1,ondemand,finance,na,y,-372,N/A,RESERVED,,,
U24718,acct020,11-12-2025 05:39:00,Serverless,Vm.BASIC.8,132171,min,INR3172.30,EUR,eucentral1,free-tier,DATA,development,RES_LB-465,TICKET-5890,System alert: CPU spike on resource,INC3441,2025-q4,On-Demand,Operations,proj_alpha,1,210,na,RESERVED,,,
U26682,ACCT_021,01/09/2025 18:22,Containers,Vm_prem_2,"132,053",hr,"$1,068.02",eur,ap-se-1,none,grp-frontend,prod,na,,Ticket raised by Neha Gupta (neha.g@company.in),INC-7934,v1,SPOT,Product,alpha,true,449,N/A,SPOT,,,
U25830,ACCT-016,2025-01-25T10:36:00+05:30,Containers,vm-basic-8,72657,min,"€2,736.55",inr,US-EAST-1,None,TEAM-SRE,dev,,N/A,System alert: CPU spike on resource,INC1458,2025-Q4,SPOT,Finance,N/A,no,203,82.78,ON_DEMAND,,,
U26741,acct-0045,2025/05/06 21:26,Networking,VM.Std.2,119328,hours,9187.76,eur,eu_central_1,na,DATA,na,RES_LB975,TKT-5926,Billing dispute from sara.c@corp.net,INC-1913,V1,Spot,prod,beta,no,405,N/A,ON_DEMAND,,,
U28273,acct-020,03/16/2025 18:17,Containers,Vm.basic.8,186846,second,$592.04,N/A,Canada Central,free_tier,,prod,RES-K8S-299,N/A,Ticket raised by Sara Chen (kevin.p@biz.org),Incident-3578,V1,on_demand,eng,UNKNOWN,False,-170,na,RESERVED,,,
U27868,acct-016,2025-12-29 13:31:00-08:00,Serverless,vm.std.4,344783,hours,USD 8371.69,Us Dollar,ap-south1,free_tier,Team-ML,N/A,RES_LB-587,ticket5997,Ticket raised by Carlos Rivera (carlos.r@firm.co),INC-6588,V2,on-demand,UNKNOWN,PROJ-ALPHA,true,225,103.39,SPOT,,,
U29475,ACCT-012,2025-08-26 17:20:00+00:00,Database,VMprem8,110148,hours,"INR2,796.94",eur,ca central 1,NONE,security,PROD,na,Ticket-6421,Access denied for user Kevin Park,INCI_8950,V3,SPOT,PRODUCT,N/A,y,439,90.96,RESERVED,,,
U29618,ACCT_016,2025-07-03T00:55:00+05:30,Compute,VMSTD8,108887,hrs,$6784.53,,eucentral1,none,N/A,stage,res-lb-tcp.931,N/A,Auto ticket: Memory utilization high,incident-8801,2025-Q4,On-Demand,XYZ999,N/A,Yes,-366,na,ON_DEMAND,,,
U21497,acct-036,03-10-2025 15:44:00,Containers,vm-PREM-16,"48,478",minutes,"9,688.82",INR₹,ap-southeast-1,,Team-DATA,na,res-db.628,Ticket-9879,Auto ticket: Memory utilization high,Incident-2848,v3,on-demand,Product,proj_alpha,0,-9,N/A,SPOT,,,
U29845,acct-0037,2025-05-26T02:43:00+05:30,Storage,vm-STD-16,"288,474",seconds,₹1567.61,,Asia Pacific (Mumbai),NONE,TEAM-DATA,staging,res-func_982,TKT-5110,Billing dispute from carlos.r@firm.co,INCI_1018,N/A,Reserved,ENG,PROJ_BETA,YES,-219,105.56,SPOT,,,
U21211,ACCT_023,2025-12-07T16:40:00+05:30,Analytics,VM.STD.4,"26,548",hours,"€9,226.26",USD,us_east_1,Credit,team-devops,DEV,N/A,TKT-4003,Incident follow-up for Neha Gupta,Incident-4351,1,RI,ENGINEERING,beta,FALSE,24,89.93,ON_DEMAND,,,
U21824,  ACCT-011  ,2025-03-03 16:55:00,Containers,VM-PREM-2,206919,hr,"₹9,871.74",N/A,USEast1,freetier,team-backend,prod,res-lb-tcp.690,TKT-8680,System alert: CPU spike on resource,,V3,preemptible,engineering,alpha,N,-339,82.13,SPOT,,,
U25036,Acct-046,01/19/2026 05:07,Serverless,VmStd4,111860,hrs,₹6783.69,INR,AP-SE-1,NONE,TEAM-ML,production,N/A,ticket9975,Access denied for user Carlos Rivera,INCI_6279,v3,ON-DEMAND,na,PROJ-ALPHA,No,415,106.01,ON_DEMAND,,,
U20340,  ACCT-003  ,2025/08/12 17:44,ML & AI,vm-BASIC-8,248900,seconds,"₹1,210.55",Us Dollar,us east 1,N/A,na,development,RES-VM.490,t-7770,Billing dispute from neha.g@company.in,Incident-3414,1,spot,engineering,proj_delta,yes,-488,82.23,SPOT,,,
U24661,ACCT032,2025-07-22 07:49:00-08:00,Database,Vm_PREM_16,72140,seconds,2425.19,usd,ap_southeast_1,credit,team_data,prod,RES-FUNC504,ticket5664,Ticket raised by Kevin Park (kevin.p@biz.org),INCI_7758,1,SPOT,Ops,Beta,NO,-66725,N/A,RESERVED,,,
U25146,acct-001,2026-03-02 16:14:00+00:00,Compute,vmSTD16,97454,second,USD 9014.71,inr,AP-SE-1,freetier,na,prod,RES-DB046,tkt-2049,System alert: CPU spike on resource,INC3711,2025-q4,,Engineering,EPSILON,n,-326,82.93,ON_DEMAND,,,
U28897,acct-0034,2026-03-01 15:43:00,Database,vm-PREM-16,216839,hour,$5899.80,USD,ap south 1,FreeTier,data,Testing,na,T-5990,System alert: CPU spike on resource,Incident-3885,V2.0,ri,Product,Proj-Beta,0,23,89.71,ON_DEMAND,,,
U28611,ACCT_017,2025/06/30 11:49,CDN,VMStd8,"216,462",hr,₹67.04,usd,ap_southeast_1,CREDIT,TEAM-BACKEND,Testing,N/A,tkt-6216,Ticket raised by Neha Gupta (kevin.p@biz.org),incident-6687,v1.0,on_demand,PROD,proj-beta,y,-10243,82.06,SPOT,,,
U24518,acct-015,2025-02-04T08:36:00+05:30,Containers,VM_std_16,"44,166",hr,USD 1405.84,inr,eu_central_1,freetier,TEAM-DEVOPS,PROD,RES-VM-093,ticket5434,System alert: CPU spike on resource,incident-3828,2025-Q4,On-Demand,Engineering,UNKNOWN,y,-465,,ON_DEMAND,,,
U29619,ACCT_034,2025-12-27 05:39:00+00:00,Analytics,Vm.std.16,330421,hrs,INR7230.13,USD,EU-CENTRAL-1,None,data,staging,RES_LB_953,t-7673,Customer Sara Chen raised billing issue,incident-3912,V1,preemptible,ops,proj_delta,False,-42958,104.97,SPOT,,,
U22655,  ACCT-015  ,2025-10-01 25:14,Compute,vm-BASIC-8,"216,970",second,INR8068.99,,ap-south1,Credit,grp-security,staging,,t-2598,Access denied for user Neha Gupta,INC-4635,v1.0,ON-DEMAND,DATA_SCIENCE,epsilon,FALSE,12,na,ON_DEMAND,,,
U27810,acct013,2025-04-12T06:22:00+05:30,Serverless,VMBASIC16,321546,hrs,"INR8,356.13",USD,AP-SE-1,credit,Team-DEVOPS,prod,res-vm744,tkt-7585,support contact Sara Chen,INC-8716,V1.0,ondemand,PRODUCT,Delta,0,133,83.83,ON_DEMAND,,,
U23094,acct035,08/20/2025 08:14,Networking,vm-STD-2,"179,728",hr,"₹4,506.35",na,United States East,Credit,team_finops,na,res-k8s-node.368,Ticket-9579,Ticket raised by Neha Gupta (arjun.s@corp.com),N/A,v2,SPOT,FINANCE,Alpha,false,-347,na,ON_DEMAND,,,
U29611,acct-0045,2026/01/30 10:15,Database,Vm_PREM_4,"138,391",minute,€1776.71,INR₹,US-EAST-1,NONE,,STAGING,res-vm_938,TKT-1536,support contact Sara Chen,incident-6133,V3,Preemptible,operations,EPSILON,false,295,,ON_DEMAND,,,
U23589,acct-042,2025/04/12 05:39,ML & AI,Vm_basic_8,"304,203",hr,$6771.55,N/A,ca-central-1,None,Team-BACKEND,na,res-db834,t-9619,Automated: Disk I/O anomaly detected,incident-3471,1,on_demand,UNKNOWN,proj-epsilon,y,302,na,SPOT,,,
U23682,  ACCT-032  ,2026-01-01 11:13:00,Networking,Vm-prem-4,"353,166",seconds,5767.81,INR,AP-SE-1,CREDIT,grp-finops,staging,N/A,TICKET-7389,Auto ticket: Memory utilization high,INC8497,v1,On-Demand,Engineering,proj_delta,n,-404,na,ON_DEMAND,,,
U23030,acct-0041,2025-08-27T16:58:00+05:30,Analytics,VM.prem.16,359234,seconds,8076.40,INR,eu-central1,credit,team-frontend,PROD,res-lb-tcp.309,tkt-3753,"Neha Gupta, 04412345678 reported latency",,1,on-demand,Operations,proj_alpha,TRUE,313,na,ON_DEMAND,,,
U23929,Acct-031,2026/02/18 05:21,Analytics,Vm-STD-8,152777,hours,2847.95,USD,AP-SE-1,FreeTier,N/A,dev,res-k8s-node_820,TKT-1823,Incident follow-up for Kevin Park,N/A,1,OD,OPS,Proj-Beta,Yes,-376,103.27,ON_DEMAND,,,
U28177,ACCT050,2025-10-31 06:47:00,ML & AI,vm.basic.8,22296,s,1948.34,INR,ap south 1,FreeTier,na,TEST,RES-FUNC-555,N/A,Access denied for user Carlos Rivera,INC-4218,N/A,on-demand,FIN,proj_delta,Yes,491,90.78,SPOT,,,
U26497,  ACCT-008  ,2025-12-18 01:26:00-08:00,Analytics,vmStd8,"149,465",second,"€5,097.85",INR₹,ap-se-1,NONE,Team-SECURITY,Prod,N/A,N/A,Incident follow-up for Sara Chen,INCI_9726,,ON-DEMAND,PRODUCT,unknown,FALSE,89,82.16,SPOT,,,
U21614,ACCT027,2025-09-16 01:11:00+00:00,Storage,Vm.Std.16,172679,minutes,"USD 3,467.07",USD,eucentral1,CREDIT,frontend,DEV,na,,Customer Arjun Sharma raised billing issue,INC7733,V2.0,,prod,proj-delta,n,-109,82.19,RESERVED,,,
U25659,ACCT-045,2025-07-30 18:24:00,CDN,VM.BASIC.16,"92,097",hr,"₹4,352.11",eur,ca-central-1,CREDIT,Team-DATA,Production,na,,Ticket raised by Arjun Sharma (kevin.p@biz.org),INCI_7273,N/A,Spot,product,proj-beta,True,-19317,88.95,ON_DEMAND,,,
U24643,acct-0029,2025-12-16 05:24:00-08:00,Security,VM_prem_4,155245,min,₹4165.46,EUR,ap south 1,Credit,N/A,PROD,na,t-8710,Automated: Disk I/O anomaly detected,INC-8610,v3,ondemand,FINANCE,na,true,-6,89.89,ON_DEMAND,,,
U28656,  ACCT-012  ,02/09/2025 03:08,Storage,Vm.PREM.2,"54,958",hour,"$5,237.28",Us Dollar,ap-se-1,NONE,team_sre,N/A,,ticket4270,Automated: Disk I/O anomaly detected,INCI_5847,V1,SPOT,FINANCE,na,FALSE,-455,N/A,RESERVED,,,
U28446,ACCT-048,2025-07-29 25:41,Database,VM_STD_8,289513,minute,8451.14,USD,ca-central-1,freetier,,TEST,res-db-169,TKT-2810,support contact Sara Chen,INCI_7413,2025-Q1,reserved,FINANCE,Beta,no,-146,,ON_DEMAND,,,
U29598,acct-019,2025-04-04T04:58:00+05:30,Analytics,VMSTD2,261644,minute,"₹6,383.99",N/A,ap-south1,,Team-DEVOPS,Staging,res-vm_237,tkt-9019,Auto ticket: Memory utilization high,INCI_1652,,N/A,DS,DELTA,y,391,82.75,RESERVED,,,
U24763,Acct-004,2025/11/10 02:45,Security,VMstd2,"165,558",hr,"$5,470.35",INR₹,AP-SE-1,N/A,backend,,RES-K8S069,,System alert: CPU spike on resource,INC-7003,2025-q4,N/A,prod,beta,Y,-297,82.41,ON_DEMAND,,,
U26846,acct029,2025-04-14 20:26:00,Compute,VM-Std-2,"61,696",sec,"INR2,614.28",INR₹,USEast1,free_tier,Team-SRE,,RES-FUNC_127,,Customer Kevin Park raised billing issue,,v1.0,Reserve,PRODUCT,proj_delta,FALSE,-201,N/A,ON_DEMAND,,,
U25939,Acct-024,01/14/2026 03:29,Security,Vm_BASIC_4,222366,minutes,4253.62,na,eu-central1,none,Team-DATA,Staging,res-db_907,t-2312,Billing dispute from neha.g@company.in,,V2,on-demand,Engineering,Beta,No,-51,103.37,SPOT,,,
U23049,acct-0037,06/12/2025 11:54,Database,VM.basic.4,289602,hours,"7,434.50",INR,Singapore,credit,na,staging,RES-DB-460,TICKET-4954,Incident follow-up for Neha Gupta,incident-9489,v1.0,Reserved,Engineering,epsilon,NO,-306,103.75,ON_DEMAND,,,
U22515,acct-022,2025/07/16 17:13,Compute,vm.Std.16,"356,127",s,1764.62,INR₹,EU-CENTRAL-1,free-tier,,Prod,na,ticket5837,Ticket raised by Neha Gupta (neha.g@company.in),incident-3318,v1.0,N/A,N/A,Proj-Beta,y,242,103.8,ON_DEMAND,,,
U20188,  ACCT-009  ,2025-07-01 25:46,CDN,VM_basic_2,"31,774",hour,"€9,597.42",N/A,US-EAST-1,none,,Staging,res-func-299,tkt-9481,support contact Neha Gupta,Incident-7915,v2,reserved,product,PROJ_BETA,Yes,183,,SPOT,,,
U21592,ACCT002,12/05/2025 01:20,Security,vm.std.4,"269,735",second,INR9293.03,na,USEast1,none,TEAM-FRONTEND,Prod,res-k8s-node_004,TICKET-2313,Billing dispute from kevin.p@biz.org,incident-3926,v2,on-demand,na,proj-alpha,,353,83.51,ON_DEMAND,,,
U27614,  ACCT-023  ,2025/11/17 07:59,CDN,Vm.basic.16,"314,170",minute,USD 6899.96,na,ap-south1,credit,,TEST,N/A,N/A,Incident follow-up for Kevin Park,incident-3459,v1,N/A,OPS,epsilon,TRUE,159,104.19,ON_DEMAND,,,
U26818,acct-0047,18-02-2025 14:22:00,Networking,Vm.prem.2,337133,seconds,"€9,297.85",EUR,eucentral1,N/A,Team-SECURITY,prod,RES-VM.275,Ticket-9720,Auto ticket: Memory utilization high,Incident-1902,2025-q1,ri,eng,unknown,0,253,N/A,ON_DEMAND,,,
U26369,acct-036,2025-06-08 15:35:00,Containers,VMStd16,310651,s,"€2,488.92",INR₹,ap south 1,credit,grp-data,prod,RES-DB.191,tkt-1327,support contact Neha Gupta,incident-9150,2025-q4,Preemptible,operations,,No,-38,na,ON_DEMAND,,,
U27609,acct015,2025-10-07T17:04:00+05:30,Containers,VMstd16,30586,min,"4,470.22",na,ap-southeast-1,none,security,production,,TKT-5285,"Neha Gupta, 9876543210 reported latency",,V3,spot,OPS,DELTA,0,-269,na,ON_DEMAND,,,
U27210,Acct-010,2025-09-03 25:56,Compute,Vm.BASIC.2,247889,sec,7393.80,,ca-central-1,None,,N/A,,TKT-6572,Automated: Disk I/O anomaly detected,INCI_9644,V1,,Product,proj_alpha,yes,-453,na,ON_DEMAND,,,
U21540,acct-034,09-06-2025 10:41:00,Containers,VM-BASIC-4,"256,135",minutes,$6587.99,na,EU-CENTRAL-1,free-tier,team_finops,prod,RES-DB.534,TKT-8660,Auto ticket: Memory utilization high,INC-3093,V3,preemptible,Product,Epsilon,n,-237,90.85,ON_DEMAND,,,
U21291,acct-0028,2025-10-15 16:25:00+00:00,Serverless,vm-std-8,6929753,seconds,USD 814.03,INR,us-east-1,freetier,team-backend,Staging,na,,Billing dispute from neha.g@company.in,Incident-6677,,spot,Operations,PROJ_BETA,yes,50,na,ON_DEMAND,,,
U29367,  ACCT-040  ,2026-01-24 18:34:00,Storage,vm.basic.16,114042,minutes,$896.91,INR,eu-central1,free_tier,team-data,Dev,res-func-998,T-2989,"Neha Gupta, 89012345 reported latency",Incident-7948,v2,SPOT,product,Proj-Beta,False,190,N/A,ON_DEMAND,,,
U28826,acct-028,2025-08-19 00:58:00,Security,VmStd4,342142,seconds,$5599.15,na,ap-southeast-1,freetier,TEAM-ML,Dev,RES-FUNC-481,tkt-9628,Auto ticket: Memory utilization high,INC9322,V1,spot,data science,unknown,n,-382,90.69,ON_DEMAND,,,
U21215,ACCT031,16-06-2025 06:00:00,Containers,vmstd2,"264,966",seconds,"USD 3,460.44",inr,ap_south_1,CREDIT,grp-data,staging,res-db_771,TICKET-1049,Auto ticket: Memory utilization high,Incident-2606,1,SPOT,DS,proj-beta,y,-241,na,RESERVED,,,
U29372,acct-0018,2025-06-15 14:36:00-08:00,Compute,VM.Std.16,69864,hours,USD 4880.53,INR₹,ap_southeast_1,free-tier,team-frontend,PROD,RES-K8S394,N/A,Customer Arjun Sharma raised billing issue,N/A,2025-q1,preemptible,Ops,proj-delta,n,364,N/A,ON_DEMAND,,,
